1414	6	79.00
1415	2	30.00
1416	1	10.00
1417	3	125.00
1418	3	125.00
1419	3	125.00
1420	4	139.00
1421	3	125.00
1422	3	125.00
1423	5	34.00
1424	6	79.00
1425	6	79.00
1426	2	30.00
1427	2	30.00
1428	2	30.00
1429	2	30.00
1430	5	34.00
1431	5	34.00
1432	1	10.00
1433	5	34.00
1434	4	139.00
1435	2	30.00
1436	5	34.00
1437	4	139.00
1438	6	79.00
1439	2	30.00
1440	5	34.00
1441	1	10.00
1442	2	30.00
1443	4	139.00
1444	2	30.00
1445	2	30.00
1446	5	34.00
1447	3	125.00
1448	2	30.00
1449	1	10.00
1450	1	10.00
1451	5	34.00
1452	6	79.00
1453	2	30.00
1454	3	125.00
1455	2	30.00
1456	2	30.00
1457	6	79.00
1458	5	34.00
1459	4	139.00
1460	5	34.00
1461	4	139.00
1462	4	139.00
1463	4	139.00
1464	2	30.00
1465	4	139.00
1466	3	125.00
1467	3	125.00
1468	6	79.00
1469	2	30.00
1470	5	34.00
1471	3	125.00
1472	1	10.00
1473	5	34.00
1474	4	139.00
1475	5	34.00
1476	6	79.00
1477	2	30.00
1478	1	10.00
1479	4	139.00
1480	1	10.00
1481	2	30.00
1482	4	139.00
1483	1	10.00
1484	2	30.00
1485	2	30.00
1486	3	125.00
1487	3	125.00
1488	1	10.00
1489	6	79.00
1490	2	30.00
1491	2	30.00
1492	5	34.00
1493	5	34.00
1494	3	125.00
1495	2	30.00
1496	5	34.00
1497	4	139.00
1498	5	34.00
1499	1	10.00
1500	4	139.00
1501	6	79.00
1502	5	34.00
1503	6	79.00
1504	6	79.00
1505	1	10.00
1506	2	30.00
1507	2	30.00
1508	1	10.00
1509	2	30.00
1510	5	34.00
1511	2	30.00
1512	6	79.00
1513	4	139.00
1514	6	79.00
1515	1	10.00
1516	1	10.00
1517	2	30.00
1518	5	34.00
1519	6	79.00
1520	2	30.00
1521	1	10.00
1522	2	30.00
1523	6	79.00
1524	6	79.00
1525	6	79.00
1526	3	125.00
1527	2	30.00
1528	6	79.00
1529	2	30.00
1530	3	125.00
1531	5	34.00
1532	6	79.00
1533	5	34.00
1534	2	30.00
1535	3	125.00
1536	4	139.00
1537	5	34.00
1538	1	10.00
1539	1	10.00
1540	2	30.00
1541	5	34.00
1542	1	10.00
1543	5	34.00
1544	4	139.00
1545	6	79.00
1546	6	79.00
1547	6	79.00
1548	5	34.00
1549	5	34.00
1550	3	125.00
1551	5	34.00
1552	4	139.00
1553	4	139.00
1554	1	10.00
1555	3	125.00
1556	6	79.00
1557	3	125.00
1558	5	34.00
1559	3	125.00
1560	2	30.00
1561	6	79.00
1562	6	79.00
1563	2	30.00
1564	5	34.00
1565	1	10.00
1566	2	30.00
1567	2	30.00
1568	4	139.00
1569	4	139.00
1570	4	139.00
1571	4	139.00
1572	3	125.00
1573	1	10.00
1574	3	125.00
1575	6	79.00
1576	6	79.00
1577	1	10.00
1578	1	10.00
1579	3	125.00
1580	6	79.00
1581	2	30.00
1582	3	125.00
1583	1	10.00
1584	3	125.00
1585	4	139.00
1586	3	125.00
1587	4	139.00
1588	6	79.00
1589	3	125.00
1590	5	34.00
1591	6	79.00
1592	1	10.00
1593	6	79.00
1594	1	10.00
1595	4	139.00
1596	1	10.00
1597	2	30.00
1598	2	30.00
1599	3	125.00
1600	2	30.00
1601	6	79.00
1602	4	139.00
1603	5	34.00
1604	3	125.00
1605	6	79.00
1606	6	79.00
1607	2	30.00
1608	1	10.00
1609	1	10.00
1610	5	34.00
1611	3	125.00
1612	2	30.00
1613	4	139.00
1614	4	139.00
1615	4	139.00
1616	4	139.00
1617	5	34.00
1618	2	30.00
1619	3	125.00
1620	2	30.00
1621	5	34.00
1622	3	125.00
1623	5	34.00
1624	5	34.00
1625	6	79.00
1626	6	79.00
1627	2	30.00
1628	2	30.00
1629	4	139.00
1630	4	139.00
1631	2	30.00
1632	5	34.00
1633	6	79.00
1634	3	125.00
1635	2	30.00
1636	4	139.00
1637	6	79.00
1638	1	10.00
1639	5	34.00
1640	1	10.00
1641	5	34.00
1642	1	10.00
1643	4	139.00
1644	4	139.00
1645	3	125.00
1646	6	79.00
1647	4	139.00
1648	3	125.00
1649	2	30.00
1650	3	125.00
1651	3	125.00
1652	3	125.00
1653	1	10.00
1654	5	34.00
1655	4	139.00
1656	1	10.00
1657	4	139.00
1658	3	125.00
1659	1	10.00
1660	2	30.00
1661	2	30.00
1662	1	10.00
1663	5	34.00
1664	6	79.00
1665	1	10.00
1666	5	34.00
1667	6	79.00
1668	2	30.00
1669	6	79.00
1670	3	125.00
1671	2	30.00
1672	4	139.00
1673	3	125.00
1674	5	34.00
1675	6	79.00
1676	3	125.00
1677	4	139.00
1678	3	125.00
1679	4	139.00
1680	1	10.00
1681	4	139.00
1682	4	139.00
1683	3	125.00
1684	5	34.00
1685	2	30.00
1686	2	30.00
1687	3	125.00
1688	3	125.00
1689	2	30.00
1690	3	125.00
1691	6	79.00
1692	5	34.00
1693	1	10.00
1694	4	139.00
1695	2	30.00
1696	4	139.00
1697	6	79.00
1698	2	30.00
1699	1	10.00
1700	5	34.00
1701	3	125.00
1702	2	30.00
1703	6	79.00
1704	5	34.00
1705	5	34.00
1706	2	30.00
1707	1	10.00
1708	6	79.00
1709	2	30.00
1710	5	34.00
1711	3	125.00
1712	4	139.00
1713	5	34.00
1714	5	34.00
1715	6	79.00
1716	5	34.00
1717	3	125.00
1718	3	125.00
1719	4	139.00
1720	6	79.00
1721	1	10.00
1722	5	34.00
1723	2	30.00
1724	5	34.00
1725	5	34.00
1726	5	34.00
1727	1	10.00
1728	4	139.00
1729	4	139.00
1730	2	30.00
1731	4	139.00
1732	6	79.00
1733	3	125.00
1734	1	10.00
1735	4	139.00
1736	4	139.00
1737	6	79.00
1738	3	125.00
1739	4	139.00
1740	5	34.00
1741	6	79.00
1742	4	139.00
1743	5	34.00
1744	2	30.00
1745	5	34.00
1746	5	34.00
1747	4	139.00
1748	6	79.00
1749	1	10.00
1750	1	10.00
1751	3	125.00
1752	1	10.00
1753	4	139.00
1754	3	125.00
1755	3	125.00
1756	4	139.00
1757	2	30.00
1758	1	10.00
1759	3	125.00
1760	5	34.00
1761	2	30.00
1762	4	139.00
1763	4	139.00
1764	6	79.00
1765	3	125.00
1766	6	79.00
1767	4	139.00
1768	6	79.00
1769	5	34.00
1770	5	34.00
1771	6	79.00
1772	5	34.00
1773	1	10.00
1774	5	34.00
1775	3	125.00
1776	4	139.00
1777	4	139.00
1778	1	10.00
1779	5	34.00
1780	3	125.00
1781	6	79.00
1782	6	79.00
1783	1	10.00
1784	3	125.00
1785	4	139.00
1786	5	34.00
1787	1	10.00
1788	5	34.00
1789	5	34.00
1790	2	30.00
1791	1	10.00
1792	2	30.00
1793	2	30.00
1794	4	139.00
1795	5	34.00
1796	6	79.00
1797	1	10.00
1798	4	139.00
1799	5	34.00
1800	1	10.00
1801	6	79.00
1802	5	34.00
1803	6	79.00
1804	6	79.00
1805	1	10.00
1806	3	125.00
1807	2	30.00
1808	5	34.00
1809	5	34.00
1810	2	30.00
1811	3	125.00
1812	2	30.00
1813	3	125.00
1814	6	79.00
1815	1	10.00
1816	2	30.00
1817	3	125.00
1818	3	125.00
1819	5	34.00
1820	2	30.00
1821	2	30.00
1822	5	34.00
1823	6	79.00
1824	2	30.00
1825	2	30.00
1826	4	139.00
1827	6	79.00
1828	2	30.00
1829	2	30.00
1830	2	30.00
1831	6	79.00
1832	2	30.00
1833	4	139.00
1834	1	10.00
1835	2	30.00
1836	5	34.00
1837	6	79.00
1838	6	79.00
1839	2	30.00
1840	2	30.00
1841	6	79.00
1842	3	125.00
1843	5	34.00
1844	5	34.00
1845	5	34.00
1846	3	125.00
1847	5	34.00
1848	4	139.00
1849	6	79.00
1850	2	30.00
1851	2	30.00
1852	4	139.00
1853	3	125.00
1854	1	10.00
1855	1	10.00
1856	3	125.00
1857	2	30.00
1858	1	10.00
1859	2	30.00
1860	2	30.00
1861	3	125.00
1862	1	10.00
1863	6	79.00
1864	4	139.00
1865	1	10.00
1866	5	34.00
1867	6	79.00
1868	6	79.00
1869	5	34.00
1870	1	10.00
1871	2	30.00
1872	6	79.00
1873	3	125.00
1874	2	30.00
1875	4	139.00
1876	3	125.00
1877	1	10.00
1878	2	30.00
1879	4	139.00
1880	1	10.00
1881	5	34.00
1882	4	139.00
1883	2	30.00
1884	1	10.00
1885	5	34.00
1886	1	10.00
1887	6	79.00
1888	3	125.00
1889	2	30.00
1890	6	79.00
1891	2	30.00
1892	3	125.00
1893	6	79.00
1894	2	30.00
1895	6	79.00
1896	4	139.00
1897	1	10.00
1898	6	79.00
1899	4	139.00
1900	5	34.00
1901	1	10.00
1902	5	34.00
1903	4	139.00
1904	4	139.00
1905	6	79.00
1906	4	139.00
1907	2	30.00
1908	5	34.00
1909	1	10.00
1910	3	125.00
1911	3	125.00
1912	5	34.00
1913	5	34.00
1914	1	10.00
1915	5	34.00
1916	6	79.00
1917	1	10.00
1918	5	34.00
1919	6	79.00
1920	2	30.00
1921	4	139.00
1922	3	125.00
1923	6	79.00
1924	4	139.00
1925	3	125.00
1926	6	79.00
1927	6	79.00
1928	6	79.00
1929	4	139.00
1930	4	139.00
1931	5	34.00
1932	4	139.00
1933	2	30.00
1934	2	30.00
1935	4	139.00
1936	3	125.00
1937	3	125.00
1938	4	139.00
1939	1	10.00
1940	5	34.00
1941	5	34.00
1942	5	34.00
1943	5	34.00
1944	4	139.00
1945	5	34.00
1946	5	34.00
1947	2	30.00
1948	6	79.00
1949	2	30.00
1950	6	79.00
1951	5	34.00
1952	4	139.00
1953	4	139.00
1954	1	10.00
1955	1	10.00
1956	1	10.00
1957	1	10.00
1958	3	125.00
1959	2	30.00
1960	5	34.00
1961	1	10.00
1962	4	139.00
1963	3	125.00
1964	4	139.00
1965	1	10.00
1966	4	139.00
1967	1	10.00
1968	3	125.00
1969	6	79.00
1970	5	34.00
1971	2	30.00
1972	1	10.00
1973	6	79.00
1974	1	10.00
1975	2	30.00
1976	6	79.00
1977	4	139.00
1978	2	30.00
1979	3	125.00
1980	1	10.00
1981	5	34.00
1982	2	30.00
1983	6	79.00
1984	5	34.00
1985	5	34.00
1986	4	139.00
1987	4	139.00
1988	1	10.00
1989	5	34.00
1990	4	139.00
1991	2	30.00
1992	6	79.00
1993	5	34.00
1994	1	10.00
1995	5	34.00
1996	1	10.00
1997	1	10.00
1998	5	34.00
1999	4	139.00
2000	3	125.00
2001	3	125.00
2002	5	34.00
2003	2	30.00
2004	1	10.00
2005	2	30.00
2006	1	10.00
2007	4	139.00
2008	6	79.00
2009	1	10.00
2010	6	79.00
2011	1	10.00
2012	4	139.00
2013	1	10.00
2014	3	125.00
2015	4	139.00
2016	4	139.00
2017	2	30.00
2018	2	30.00
2019	2	30.00
2020	1	10.00
2021	4	139.00
2022	3	125.00
2023	3	125.00
2024	1	10.00
2025	6	79.00
2026	1	10.00
2027	2	30.00
2028	2	30.00
2029	4	139.00
2030	1	10.00
2031	6	79.00
2032	3	125.00
2033	3	125.00
2034	1	10.00
2035	5	34.00
2036	5	34.00
2037	3	125.00
2038	4	139.00
2039	2	30.00
2040	6	79.00
2041	6	79.00
2042	1	10.00
2043	2	30.00
2044	3	125.00
2045	6	79.00
2046	1	10.00
2047	4	139.00
2048	5	34.00
2049	3	125.00
2050	2	30.00
2051	1	10.00
2052	4	139.00
2053	1	10.00
2054	3	125.00
2055	5	34.00
2056	1	10.00
2057	2	30.00
2058	2	30.00
2059	6	79.00
2060	3	125.00
2061	2	30.00
2062	2	30.00
2063	1	10.00
2064	1	10.00
2065	4	139.00
2066	1	10.00
2067	1	10.00
2068	2	30.00
2069	3	125.00
2070	1	10.00
2071	6	79.00
2072	1	10.00
2073	5	34.00
2074	4	139.00
2075	3	125.00
2076	5	34.00
2077	4	139.00
2078	3	125.00
2079	2	30.00
2080	5	34.00
2081	1	10.00
2082	5	34.00
2083	5	34.00
2084	4	139.00
2085	1	10.00
2086	1	10.00
2087	4	139.00
2088	1	10.00
2089	4	139.00
2090	2	30.00
2091	2	30.00
2092	1	10.00
2093	4	139.00
2094	3	125.00
2095	2	30.00
2096	4	139.00
2097	3	125.00
2098	2	30.00
2099	4	139.00
2100	3	125.00
2101	5	34.00
2102	1	10.00
2103	2	30.00
2104	6	79.00
2105	3	125.00
2106	6	79.00
2107	1	10.00
2108	6	79.00
2109	2	30.00
2110	4	139.00
2111	4	139.00
2112	1	10.00
2113	5	34.00
2114	2	30.00
2115	2	30.00
2116	2	30.00
2117	2	30.00
2118	4	139.00
2119	3	125.00
2120	5	34.00
2121	6	79.00
2122	1	10.00
2123	6	79.00
2124	6	79.00
2125	5	34.00
2126	6	79.00
2127	6	79.00
2128	6	79.00
2129	3	125.00
2130	4	139.00
2131	2	30.00
2132	1	10.00
2133	5	34.00
2134	2	30.00
2135	4	139.00
2136	6	79.00
2137	3	125.00
2138	1	10.00
2139	5	34.00
2140	4	139.00
2141	4	139.00
2142	3	125.00
2143	1	10.00
2144	6	79.00
2145	2	30.00
2146	6	79.00
2147	6	79.00
2148	1	10.00
2149	4	139.00
2150	1	10.00
2151	3	125.00
2152	5	34.00
2153	4	139.00
2154	5	34.00
2155	6	79.00
2156	5	34.00
2157	1	10.00
2158	2	30.00
2159	1	10.00
2160	3	125.00
2161	5	34.00
2162	6	79.00
2163	3	125.00
2164	2	30.00
2165	2	30.00
2166	4	139.00
2167	5	34.00
2168	6	79.00
2169	6	79.00
2170	3	125.00
2171	2	30.00
2172	1	10.00
2173	1	10.00
2174	6	79.00
2175	1	10.00
2176	6	79.00
2177	6	79.00
2178	4	139.00
2179	6	79.00
2180	4	139.00
2181	6	79.00
2182	5	34.00
2183	6	79.00
2184	4	139.00
2185	1	10.00
2186	2	30.00
2187	3	125.00
2188	5	34.00
2189	2	30.00
2190	6	79.00
2191	4	139.00
2192	1	10.00
2193	1	10.00
2194	4	139.00
2195	2	30.00
2196	2	30.00
2197	6	79.00
2198	4	139.00
2199	4	139.00
2200	6	79.00
2201	3	125.00
2202	5	34.00
2203	6	79.00
2204	1	10.00
2205	2	30.00
2206	3	125.00
2207	4	139.00
2208	3	125.00
2209	1	10.00
2210	2	30.00
2211	1	10.00
2212	2	30.00
2213	2	30.00
2214	1	10.00
2215	4	139.00
2216	3	125.00
2217	1	10.00
2218	5	34.00
2219	6	79.00
2220	6	79.00
2221	4	139.00
2222	3	125.00
2223	1	10.00
2224	1	10.00
2225	5	34.00
2226	5	34.00
2227	1	10.00
2228	5	34.00
2229	6	79.00
2230	3	125.00
2231	1	10.00
2232	2	30.00
2233	3	125.00
2234	5	34.00
2235	5	34.00
2236	3	125.00
2237	3	125.00
2238	4	139.00
2239	1	10.00
2240	5	34.00
2241	6	79.00
2242	1	10.00
2243	3	125.00
2244	5	34.00
2245	4	139.00
2246	3	125.00
2247	2	30.00
2248	3	125.00
2249	3	125.00
2250	5	34.00
2251	2	30.00
2252	4	139.00
2253	5	34.00
2254	1	10.00
2255	1	10.00
2256	5	34.00
2257	4	139.00
2258	5	34.00
2259	6	79.00
2260	1	10.00
2261	3	125.00
2262	1	10.00
2263	1	10.00
2264	5	34.00
2265	4	139.00
2266	4	139.00
2267	3	125.00
2268	4	139.00
2269	6	79.00
2270	1	10.00
2271	6	79.00
2272	5	34.00
2273	1	10.00
2274	2	30.00
2275	6	79.00
2276	4	139.00
2277	1	10.00
2278	3	125.00
2279	4	139.00
2280	5	34.00
2281	4	139.00
2282	6	79.00
2283	1	10.00
2284	6	79.00
2285	4	139.00
2286	1	10.00
2287	5	34.00
2288	5	34.00
2289	3	125.00
2290	3	125.00
2291	4	139.00
2292	1	10.00
2293	5	34.00
2294	3	125.00
2295	6	79.00
2296	4	139.00
2297	1	10.00
2298	3	125.00
2299	5	34.00
2300	5	34.00
2301	4	139.00
2302	5	34.00
2303	6	79.00
2304	3	125.00
2305	1	10.00
2306	5	34.00
2307	4	139.00
2308	4	139.00
2309	3	125.00
2310	2	30.00
2311	3	125.00
2312	3	125.00
2313	6	79.00
2314	3	125.00
2315	5	34.00
2316	4	139.00
2317	5	34.00
2318	5	34.00
2319	4	139.00
2320	2	30.00
2321	2	30.00
2322	4	139.00
2323	6	79.00
2324	2	30.00
2325	3	125.00
2326	1	10.00
2327	6	79.00
2328	6	79.00
2329	1	10.00
2330	5	34.00
2331	5	34.00
2332	5	34.00
2333	4	139.00
2334	5	34.00
2335	1	10.00
2336	3	125.00
2337	3	125.00
2338	6	79.00
2339	3	125.00
2340	5	34.00
2341	1	10.00
2342	5	34.00
2343	6	79.00
2344	2	30.00
2345	6	79.00
2346	6	79.00
2347	4	139.00
2348	3	125.00
2349	6	79.00
2350	4	139.00
2351	4	139.00
2352	6	79.00
2353	3	125.00
2354	2	30.00
2355	5	34.00
2356	5	34.00
2357	1	10.00
2358	3	125.00
2359	1	10.00
2360	4	139.00
2361	5	34.00
2362	4	139.00
2363	3	125.00
2364	4	139.00
2365	3	125.00
2366	1	10.00
2367	6	79.00
2368	5	34.00
2369	2	30.00
2370	6	79.00
2371	2	30.00
2372	4	139.00
2373	1	10.00
2374	2	30.00
2375	3	125.00
2376	3	125.00
2377	6	79.00
2378	1	10.00
2379	2	30.00
2380	4	139.00
2381	2	30.00
2382	4	139.00
2383	2	30.00
2384	4	139.00
2385	2	30.00
2386	3	125.00
2387	2	30.00
2388	6	79.00
2389	6	79.00
2390	1	10.00
2391	6	79.00
2392	4	139.00
2393	5	34.00
2394	6	79.00
2395	5	34.00
2396	2	30.00
2397	6	79.00
2398	1	10.00
2399	6	79.00
2400	1	10.00
2401	5	34.00
2402	4	139.00
2403	1	10.00
2404	6	79.00
2405	2	30.00
2406	4	139.00
2407	1	10.00
2408	1	10.00
2409	4	139.00
2410	6	79.00
2411	2	30.00
2412	5	34.00
2413	3	125.00
2414	4	139.00
2415	3	125.00
2416	3	125.00
2417	1	10.00
2418	3	125.00
2419	2	30.00
2420	2	30.00
2421	2	30.00
2422	6	79.00
2423	4	139.00
2424	3	125.00
2425	6	79.00
2426	6	79.00
2427	6	79.00
2428	5	34.00
2429	2	30.00
2430	1	10.00
2431	2	30.00
2432	3	125.00
2433	2	30.00
2434	4	139.00
2435	3	125.00
2436	2	30.00
2437	6	79.00
2438	3	125.00
2439	4	139.00
2440	3	125.00
2441	2	30.00
2442	2	30.00
2443	3	125.00
2444	6	79.00
2445	2	30.00
2446	5	34.00
2447	4	139.00
2448	5	34.00
2449	1	10.00
2450	5	34.00
2451	4	139.00
2452	1	10.00
2453	4	139.00
2454	1	10.00
2455	1	10.00
2456	6	79.00
2457	4	139.00
2458	4	139.00
2459	6	79.00
2460	5	34.00
2461	2	30.00
2462	3	125.00
2463	3	125.00
2464	1	10.00
2465	5	34.00
2466	2	30.00
2467	5	34.00
2468	5	34.00
2469	1	10.00
2470	1	10.00
2471	2	30.00
2472	2	30.00
2473	4	139.00
2474	1	10.00
2475	1	10.00
2476	5	34.00
2477	3	125.00
2478	3	125.00
2479	3	125.00
2480	4	139.00
2481	2	30.00
2482	4	139.00
2483	1	10.00
2484	1	10.00
2485	6	79.00
2486	3	125.00
2487	3	125.00
2488	1	10.00
2489	1	10.00
2490	2	30.00
2491	3	125.00
2492	2	30.00
2493	1	10.00
2494	3	125.00
2495	3	125.00
2496	4	139.00
2497	6	79.00
2498	6	79.00
2499	2	30.00
2500	5	34.00
2501	1	10.00
2502	4	139.00
2503	3	125.00
2504	6	79.00
2505	4	139.00
2506	2	30.00
2507	2	30.00
2508	2	30.00
2509	5	34.00
2510	1	10.00
2511	5	34.00
2512	1	10.00
2513	4	139.00
2514	6	79.00
2515	4	139.00
2516	4	139.00
2517	5	34.00
2518	1	10.00
2519	5	34.00
2520	1	10.00
2521	4	139.00
2522	4	139.00
2523	3	125.00
2524	2	30.00
2525	1	10.00
2526	2	30.00
2527	1	10.00
2528	2	30.00
2529	2	30.00
2530	5	34.00
2531	1	10.00
2532	3	125.00
2533	6	79.00
2534	3	125.00
2535	4	139.00
2536	6	79.00
2537	1	10.00
2538	1	10.00
2539	6	79.00
2540	4	139.00
2541	6	79.00
2542	1	10.00
2543	6	79.00
2544	6	79.00
2545	2	30.00
2546	5	34.00
2547	2	30.00
2548	5	34.00
2549	5	34.00
2550	5	34.00
2551	5	34.00
2552	2	30.00
2553	5	34.00
2554	5	34.00
2555	4	139.00
2556	5	34.00
2557	1	10.00
2558	5	34.00
2559	2	30.00
2560	2	30.00
2561	4	139.00
2562	3	125.00
2563	3	125.00
2564	3	125.00
2565	2	30.00
2566	2	30.00
2567	2	30.00
2568	4	139.00
2569	1	10.00
2570	3	125.00
2571	6	79.00
2572	6	79.00
2573	4	139.00
2574	3	125.00
2575	1	10.00
2576	5	34.00
2577	5	34.00
2578	1	10.00
2579	5	34.00
2580	3	125.00
2581	2	30.00
2582	1	10.00
2583	3	125.00
2584	6	79.00
2585	6	79.00
2586	5	34.00
2587	2	30.00
2588	4	139.00
2589	1	10.00
2590	6	79.00
2591	1	10.00
2592	4	139.00
2593	5	34.00
2594	1	10.00
2595	6	79.00
2596	2	30.00
2597	6	79.00
2598	3	125.00
2599	2	30.00
2600	6	79.00
2601	2	30.00
2602	1	10.00
2603	4	139.00
2604	6	79.00
2605	3	125.00
2606	1	10.00
2607	4	139.00
2608	1	10.00
2609	1	10.00
2610	1	10.00
2611	1	10.00
2612	5	34.00
2613	5	34.00
2614	3	125.00
2615	1	10.00
2616	1	10.00
2617	1	10.00
2618	1	10.00
2619	4	139.00
2620	3	125.00
2621	1	10.00
2622	6	79.00
2623	6	79.00
2624	3	125.00
2625	5	34.00
2626	6	79.00
2627	6	79.00
2628	2	30.00
2629	4	139.00
2630	2	30.00
2631	3	125.00
2632	5	34.00
2633	4	139.00
2634	6	79.00
2635	4	139.00
2636	2	30.00
2637	3	125.00
2638	5	34.00
2639	3	125.00
2640	6	79.00
2641	4	139.00
2642	1	10.00
2643	3	125.00
2644	2	30.00
2645	6	79.00
2646	2	30.00
2647	2	30.00
2648	6	79.00
2649	4	139.00
2650	3	125.00
2651	1	10.00
2652	5	34.00
2653	4	139.00
2654	3	125.00
2655	1	10.00
2656	3	125.00
2657	1	10.00
2658	4	139.00
2659	3	125.00
2660	1	10.00
2661	2	30.00
2662	5	34.00
2663	5	34.00
2664	3	125.00
2665	6	79.00
2666	4	139.00
2667	2	30.00
2668	1	10.00
2669	3	125.00
2670	3	125.00
2671	2	30.00
2672	4	139.00
2673	4	139.00
2674	1	10.00
2675	4	139.00
2676	4	139.00
2677	3	125.00
2678	3	125.00
2679	1	10.00
2680	4	139.00
2681	4	139.00
2682	6	79.00
2683	1	10.00
2684	2	30.00
2685	3	125.00
2686	6	79.00
2687	3	125.00
2688	3	125.00
2689	4	139.00
2690	1	10.00
2691	3	125.00
2692	5	34.00
2693	2	30.00
2694	3	125.00
2695	3	125.00
2696	6	79.00
2697	6	79.00
2698	3	125.00
2699	5	34.00
2700	3	125.00
2701	5	34.00
2702	3	125.00
2703	4	139.00
2704	3	125.00
2705	5	34.00
2706	4	139.00
2707	5	34.00
2708	6	79.00
2709	2	30.00
2710	2	30.00
2711	4	139.00
2712	5	34.00
2713	5	34.00
2714	1	10.00
2715	4	139.00
2716	1	10.00
2717	6	79.00
2718	5	34.00
2719	4	139.00
2720	3	125.00
2721	4	139.00
2722	6	79.00
2723	4	139.00
2724	3	125.00
2725	4	139.00
2726	6	79.00
2727	2	30.00
2728	3	125.00
2729	1	10.00
2730	3	125.00
2731	1	10.00
2732	1	10.00
2733	6	79.00
2734	5	34.00
2735	5	34.00
2736	6	79.00
2737	6	79.00
2738	5	34.00
2739	1	10.00
2740	4	139.00
2741	3	125.00
2742	5	34.00
2743	4	139.00
2744	4	139.00
2745	1	10.00
2746	3	125.00
2747	1	10.00
2748	4	139.00
2749	6	79.00
2750	1	10.00
2751	3	125.00
2752	3	125.00
2753	6	79.00
2754	2	30.00
2755	3	125.00
2756	1	10.00
2757	6	79.00
2758	5	34.00
2759	1	10.00
2760	3	125.00
2761	5	34.00
2762	6	79.00
2763	2	30.00
2764	3	125.00
2765	5	34.00
2766	6	79.00
2767	2	30.00
2768	5	34.00
2769	3	125.00
2770	4	139.00
2771	2	30.00
2772	5	34.00
2773	5	34.00
2774	3	125.00
2775	2	30.00
2776	3	125.00
2777	4	139.00
2778	1	10.00
2779	5	34.00
2780	2	30.00
2781	5	34.00
2782	4	139.00
2783	4	139.00
2784	1	10.00
2785	5	34.00
2786	6	79.00
2787	1	10.00
2788	5	34.00
